,parcel_id,bath,bed,sqft_calc,fips,yearbuilt,appraised_value,tax_amount
27429,10977469,1.0,2.0,540.0,6037.0,1922.0,88349.0,1312.7
27430,11009604,3.0,3.0,2669.0,6037.0,1988.0,807123.0,10026.68
27431,12205589,1.0,2.0,1157.0,6037.0,1938.0,264059.0,3365.31
27432,12057027,2.0,3.0,2313.0,6037.0,1968.0,169578.0,1918.23
27433,13074505,2.0,4.0,2004.0,6037.0,1979.0,595241.0,7005.5
27434,11348505,3.0,3.0,2550.0,6037.0,2003.0,650000.0,8549.12
27435,12335052,2.0,3.0,1214.0,6037.0,1962.0,326838.0,4108.92
27436,11295617,2.0,3.0,1481.0,6037.0,1978.0,152287.0,2510.8
27437,11512414,2.0,2.0,1450.0,6037.0,1940.0,1449747.0,15512.71
27438,11826707,1.0,2.0,792.0,6037.0,1923.0,212870.0,3096.15
27439,12893328,2.0,3.0,1324.0,6037.0,1952.0,51510.0,823.13
27440,17133341,3.0,4.0,2190.0,6111.0,1978.0,251752.0,2695.18
27441,14418099,4.0,4.0,4202.0,6059.0,1990.0,1708632.0,17238.04
27442,11052488,2.0,3.0,1607.0,6037.0,1957.0,69744.0,985.77
27443,13843106,1.0,2.0,1212.0,6059.0,1939.0,261097.0,3181.06
27444,10716320,2.0,4.0,1728.0,6037.0,1975.0,419003.0,5226.4
27445,12991299,2.0,3.0,1124.0,6037.0,1955.0,263032.0,3475.87
27446,14220206,2.5,4.0,2331.0,6059.0,1978.0,806000.0,8675.64
27447,13918401,2.0,3.0,1616.0,6059.0,1958.0,304949.0,3573.9
27448,12206268,3.0,4.0,2183.0,6037.0,1932.0,393000.0,4909.45
27449,12796382,2.0,4.0,1697.0,6037.0,1952.0,471000.0,5611.31
27450,12336884,2.0,2.0,1608.0,6037.0,1950.0,202306.0,2784.41
27451,13996768,1.0,2.0,1290.0,6059.0,1949.0,556357.0,6572.86
27452,10775554,2.0,3.0,1293.0,6037.0,1953.0,85547.0,1162.1
27453,11728271,1.0,1.0,978.0,6037.0,1920.0,314727.0,3913.49
27454,17267110,2.5,4.0,2532.0,6111.0,1979.0,483161.0,5182.76
27455,12687536,3.0,3.0,2200.0,6037.0,1954.0,134781.0,2725.19
27456,17132209,3.0,4.0,2594.0,6111.0,2002.0,579546.0,6171.26
27457,11231663,2.0,3.0,1327.0,6037.0,1989.0,134618.0,2487.59
27458,14464016,2.5,3.0,2355.0,6059.0,2001.0,835000.0,11698.62
27459,12260328,1.0,2.0,808.0,6037.0,1951.0,41128.0,820.09
27460,12846942,3.0,4.0,2081.0,6037.0,1994.0,732629.0,10408.45
27461,17133684,2.5,4.0,1574.0,6111.0,1962.0,183870.0,1970.02
27462,17260224,2.5,4.0,1866.0,6111.0,1965.0,483925.0,5640.08
27463,11346945,3.0,3.0,2838.0,6037.0,2003.0,534623.0,7272.62
27464,10906784,3.0,4.0,2794.0,6037.0,1977.0,985500.0,11948.72
27465,11488166,2.0,2.0,1454.0,6037.0,1948.0,606274.0,7509.59
27466,10778666,2.0,3.0,1829.0,6037.0,1953.0,409849.0,4964.18
27467,11959345,1.0,2.0,900.0,6037.0,1928.0,318399.0,3897.7
27468,17080239,2.0,4.0,1309.0,6111.0,1955.0,264464.0,2798.4
27469,12491442,2.0,3.0,1747.0,6037.0,1945.0,86244.0,1205.47
27470,12726058,2.0,3.0,1392.0,6037.0,1955.0,213588.0,2896.06
27471,13008798,2.0,3.0,1867.0,6037.0,1947.0,687649.0,8104.18
27472,11976348,1.0,2.0,1080.0,6037.0,1912.0,412115.0,4937.01
27473,12467493,1.0,3.0,1632.0,6037.0,1936.0,568182.0,6764.64
27474,10941588,1.0,3.0,940.0,6037.0,1938.0,383104.0,4278.02
27475,14501412,2.5,3.0,1938.0,6059.0,1992.0,595221.0,8810.44
27476,12406217,1.0,2.0,1212.0,6037.0,1950.0,335032.0,4039.38
27477,11323646,3.0,4.0,3416.0,6037.0,2002.0,335000.0,6169.15
27478,12049946,3.0,3.0,3096.0,6037.0,1956.0,573416.0,6343.88
27479,11000903,2.0,3.0,1666.0,6037.0,1965.0,530710.0,6557.31
27480,12438510,3.0,5.0,2652.0,6037.0,1965.0,789078.0,9365.87
27481,10935306,1.0,2.0,732.0,6037.0,1949.0,241199.0,3072.15
27482,14285778,2.5,3.0,1492.0,6059.0,1964.0,56991.0,1065.52
27483,14419985,4.0,2.0,3274.0,6059.0,1988.0,1299520.0,13168.94
27484,12619568,2.0,4.0,1672.0,6037.0,1969.0,346635.0,4687.51
27485,12049757,3.0,3.0,2013.0,6037.0,1946.0,790047.0,8780.89
27486,12842446,2.0,4.0,1204.0,6037.0,1954.0,370000.0,4730.03
27487,14482635,3.0,2.0,2287.0,6059.0,1989.0,823000.0,8426.62
27488,13987324,2.0,4.0,2147.0,6059.0,1956.0,466024.0,5395.54
27489,11467336,3.0,6.0,2573.0,6037.0,1953.0,118826.0,1592.87
27490,12099218,2.0,3.0,1973.0,6037.0,1963.0,771000.0,9339.33
27491,11961406,3.0,3.0,1462.0,6037.0,1948.0,605786.0,7283.46
27492,11059795,2.0,3.0,1686.0,6037.0,1956.0,64358.0,932.42
27493,11838363,2.0,3.0,1635.0,6037.0,1960.0,390181.0,5060.04
27494,11393877,3.0,4.0,1839.0,6037.0,1938.0,123528.0,1664.14
27495,10779045,1.0,2.0,1110.0,6037.0,1950.0,384909.0,4694.07
27496,10818739,2.0,3.0,1116.0,6037.0,1952.0,326341.0,3933.82
27497,13040962,2.0,3.0,1157.0,6037.0,1962.0,65132.0,1111.56
27498,11118055,2.0,3.0,1529.0,6037.0,1976.0,245473.0,3576.43
27499,14048373,2.0,3.0,1527.0,6059.0,1966.0,702158.0,7986.38
27500,11481039,2.0,4.0,1322.0,6037.0,1950.0,638000.0,8252.75
27501,11995338,2.0,3.0,1709.0,6037.0,1922.0,114011.0,1518.45
27502,17061313,2.0,3.0,2188.0,6111.0,1965.0,470524.0,4956.54
27503,11608588,6.0,4.0,4205.0,6037.0,2008.0,2254530.0,27276.46
27504,11886269,2.0,2.0,1488.0,6037.0,1900.0,1030432.0,13100.0
27505,14118778,1.0,2.0,1168.0,6059.0,1912.0,160657.0,2142.8
27506,14390507,4.0,4.0,3656.0,6059.0,1989.0,774553.0,7927.42
27507,17271096,2.0,3.0,1814.0,6111.0,1979.0,509296.0,5886.52
27508,12648132,1.0,1.0,648.0,6037.0,1923.0,215254.0,2732.44
27509,11227869,2.0,3.0,1500.0,6037.0,1978.0,245533.0,2958.54
27510,11854091,1.0,2.0,1134.0,6037.0,1950.0,49654.0,1098.47
27511,13958767,2.0,4.0,1204.0,6059.0,1955.0,52771.0,922.7
27512,13888084,3.0,3.0,2610.0,6059.0,2010.0,1846417.0,19726.48
27513,11306017,3.0,4.0,2843.0,6037.0,2004.0,214804.0,3516.41
27514,11251280,2.0,3.0,1134.0,6037.0,1986.0,92135.0,2274.14
27515,12706758,3.0,4.0,3309.0,6037.0,1954.0,213692.0,2982.89
27516,11411938,2.0,3.0,1415.0,6037.0,1953.0,283500.0,3955.05
27517,11495153,2.0,2.0,812.0,6037.0,1961.0,567678.0,7038.19
27518,12429071,3.0,4.0,1645.0,6037.0,1961.0,558285.0,6398.21
27519,13024584,1.0,4.0,1335.0,6037.0,1955.0,380000.0,4732.11
27520,11035741,2.0,2.0,1530.0,6037.0,1952.0,352291.0,4412.75
27521,10908509,2.0,2.0,1362.0,6037.0,1941.0,974640.0,15019.05
27522,12273320,2.0,3.0,1549.0,6037.0,1983.0,163555.0,2501.96
27523,12902092,2.0,3.0,1232.0,6037.0,1960.0,217423.0,2916.47
27524,10929227,1.0,2.0,1318.0,6037.0,1928.0,504428.0,6148.35
27525,11166049,2.0,4.0,1360.0,6037.0,1972.0,314856.0,4525.4
27526,10865035,5.0,6.0,3950.0,6037.0,1978.0,739952.0,9174.04
27527,14072323,2.0,5.0,1910.0,6059.0,1963.0,235501.0,2842.24
27528,14474431,2.0,3.0,1720.0,6059.0,1967.0,655000.0,6767.7
27529,11552999,1.0,3.0,1158.0,6037.0,1947.0,85075.0,1059.02
27530,14341510,0.0,0.0,,6059.0,,327761.0,7805.24
27531,11691383,4.0,3.0,2775.0,6037.0,1963.0,209934.0,2867.34
27532,12786074,1.0,2.0,1151.0,6037.0,1937.0,327118.0,4276.88
27533,14207824,2.5,4.0,2045.0,6059.0,1974.0,339550.0,3781.04
27534,13943678,1.0,2.0,1200.0,6059.0,1955.0,419054.0,5091.96
27535,17193181,4.5,4.0,3789.0,6111.0,1999.0,1158000.0,12623.52
27536,10886136,3.0,3.0,1754.0,6037.0,1954.0,165629.0,2068.58
27537,11304989,3.0,3.0,1531.0,6037.0,1986.0,190362.0,2960.41
27538,11105117,1.0,3.0,920.0,6037.0,1961.0,364474.0,4775.05
27539,14167047,4.5,5.0,4651.0,6059.0,1994.0,1583790.0,17854.58
27540,11232943,3.0,4.0,2358.0,6037.0,2006.0,225708.0,4708.51
27541,17075725,2.0,3.0,946.0,6111.0,1967.0,74456.0,788.88
27542,11964066,1.0,2.0,749.0,6037.0,1924.0,504578.0,6122.67
27543,11987861,4.0,5.0,4196.0,6037.0,1931.0,305534.0,3907.97
27544,11928445,1.0,3.0,1460.0,6037.0,1955.0,789864.0,9132.3
27545,11905396,2.0,5.0,1992.0,6037.0,1920.0,533359.0,6417.72
27546,13864627,2.0,3.0,1273.0,6059.0,1983.0,692407.0,7880.28
27547,11455889,2.0,3.0,1528.0,6037.0,1951.0,928953.0,11302.83
27548,11504764,4.0,5.0,3712.0,6037.0,2004.0,2413865.0,26796.91
27549,10790752,3.0,4.0,1874.0,6037.0,1962.0,168334.0,2247.01
27550,14358817,4.0,4.0,2559.0,6059.0,2014.0,1054982.0,17456.08
27551,11850262,1.0,3.0,1206.0,6037.0,1948.0,147033.0,2236.4
27552,12227213,1.0,2.0,950.0,6037.0,1937.0,183604.0,2335.81
27553,11750701,1.0,3.0,1726.0,6037.0,1923.0,130263.0,1684.85
27554,14019751,2.0,3.0,1427.0,6059.0,1959.0,81706.0,1436.36
27555,12745375,1.0,3.0,888.0,6037.0,1950.0,233427.0,3185.87
27556,11648719,5.0,3.0,3051.0,6037.0,1963.0,661980.0,8132.5
27557,11193541,4.0,2.0,2793.0,6037.0,2006.0,328514.0,6062.22
27558,12859842,3.0,4.0,2205.0,6037.0,1968.0,733806.0,8537.79
27559,13878495,1.0,3.0,1492.0,6059.0,1921.0,288271.0,3571.5
27560,11503242,4.0,4.0,4348.0,6037.0,2004.0,3084747.0,34091.44
27561,14497818,2.5,3.0,1602.0,6059.0,1989.0,478640.0,6419.18
27562,11207878,2.0,3.0,1041.0,6037.0,1956.0,37022.0,1253.76
27563,10750573,3.0,4.0,3279.0,6037.0,1996.0,702858.0,8227.71
27564,11484135,2.0,4.0,1324.0,6037.0,1951.0,175748.0,2514.79
27565,14060165,2.5,4.0,1824.0,6059.0,1969.0,215311.0,2554.0
27566,12904292,1.0,1.0,690.0,6037.0,1910.0,145018.0,2081.85
27567,11307226,3.0,3.0,2523.0,6037.0,2004.0,257847.0,4024.28
27568,11152491,2.0,5.0,2168.0,6037.0,1966.0,426404.0,5632.73
27569,13028727,2.0,3.0,1384.0,6037.0,1954.0,159037.0,2160.25
27570,11927657,1.0,3.0,1216.0,6037.0,1951.0,337304.0,4078.19
27571,11754982,2.0,3.0,1607.0,6037.0,1927.0,275493.0,3440.93
27572,11151742,3.0,3.0,1834.0,6037.0,2010.0,467008.0,6051.4
27573,11755152,2.0,3.0,1680.0,6037.0,1926.0,195294.0,2568.14
27574,12817672,3.0,4.0,2565.0,6037.0,1975.0,140665.0,1955.09
27575,14498359,3.5,5.0,3234.0,6059.0,1990.0,418817.0,4262.0
27576,12503245,1.0,3.0,1400.0,6037.0,1949.0,374072.0,4592.81
27577,12788128,1.0,2.0,832.0,6037.0,1925.0,395000.0,4857.69
27578,11075154,2.0,3.0,1479.0,6037.0,1958.0,373429.0,4637.27
27579,11216382,2.0,3.0,1697.0,6037.0,2007.0,219000.0,4506.43
27580,17202641,2.0,3.0,1200.0,6111.0,1953.0,49605.0,595.44
27581,11076071,2.0,4.0,2154.0,6037.0,1964.0,160825.0,2171.82
27582,17162024,1.0,3.0,988.0,6111.0,1956.0,239881.0,2798.64
27583,14457354,4.5,3.0,5945.0,6059.0,2005.0,2057552.0,29154.52
27584,11239958,2.0,4.0,1782.0,6037.0,2014.0,267010.0,5229.01
27585,11064091,1.0,4.0,2302.0,6037.0,1951.0,170606.0,2180.42
27586,10773573,1.0,3.0,980.0,6037.0,1951.0,401023.0,4827.35
27587,11285509,2.0,3.0,1296.0,6037.0,1963.0,150151.0,2560.13
27588,10734765,3.0,4.0,2319.0,6037.0,1961.0,572790.0,7080.64
27589,11075339,3.0,4.0,2436.0,6037.0,1968.0,150304.0,2036.23
27590,17207348,2.5,4.0,2199.0,6111.0,1989.0,474046.0,5201.14
27591,12007837,1.0,2.0,1177.0,6037.0,1910.0,417267.0,5239.13
27592,11984335,3.0,3.0,1717.0,6037.0,1922.0,1603569.0,19343.83
27593,13886909,3.0,4.0,2562.0,6059.0,1965.0,1630022.0,17455.28
27594,13036216,2.0,3.0,1118.0,6037.0,1960.0,214452.0,2794.38
27595,17278308,3.5,4.0,3472.0,6111.0,1993.0,612977.0,6848.96
27596,14351578,2.5,4.0,2719.0,6059.0,1999.0,633212.0,9186.76
27597,11151051,3.0,4.0,3313.0,6037.0,2005.0,620400.0,10694.97
27598,12271517,1.0,3.0,777.0,6037.0,1956.0,196750.0,2851.67
27599,13032604,1.0,2.0,1209.0,6037.0,1938.0,47789.0,855.76
27600,14472279,2.5,3.0,1745.0,6059.0,1992.0,467971.0,4714.8
27601,17194241,2.5,4.0,3419.0,6111.0,2001.0,860270.0,9567.46
27602,11306581,2.0,3.0,1880.0,6037.0,2003.0,302000.0,4521.9
27603,14071363,2.5,4.0,1624.0,6059.0,1967.0,698057.0,7850.46
27604,13034257,2.0,3.0,1281.0,6037.0,1954.0,457000.0,5419.03
27605,14137717,2.0,4.0,1784.0,6059.0,1971.0,695000.0,7799.16
27606,11165846,3.0,5.0,2289.0,6037.0,1971.0,540200.0,7234.06
27607,11711235,1.0,1.0,745.0,6037.0,1942.0,78000.0,1333.68
27608,12218760,1.0,2.0,854.0,6037.0,1986.0,102920.0,1468.32
27609,12261488,2.0,3.0,1148.0,6037.0,1957.0,254648.0,4518.98
27610,14368837,2.5,4.0,1859.0,6059.0,1980.0,565887.0,5777.36
27611,14000845,2.0,3.0,1307.0,6059.0,1962.0,68808.0,1336.16
27612,12954981,2.0,4.0,2058.0,6037.0,1965.0,532592.0,6151.04
27613,11446352,2.0,4.0,1271.0,6037.0,1955.0,514037.0,5996.69
27614,14210331,1.5,2.0,1087.0,6059.0,1971.0,319000.0,3570.2
27615,11927617,2.0,3.0,1345.0,6037.0,1953.0,634832.0,7395.36
27616,11290535,2.0,4.0,1784.0,6037.0,1977.0,114569.0,2079.84
27617,14466004,2.0,3.0,1812.0,6059.0,1972.0,636549.0,6389.3
27618,11923918,2.0,3.0,1850.0,6037.0,1949.0,734025.0,8616.64
27619,12824857,2.0,3.0,1150.0,6037.0,1964.0,355446.0,4370.88
27620,17221553,2.0,4.0,1769.0,6111.0,1964.0,552000.0,6301.48
27621,11907378,2.0,4.0,1721.0,6037.0,1940.0,698000.0,8239.26
27622,12889216,2.0,3.0,906.0,6037.0,1985.0,105039.0,1493.96
27623,12868144,2.0,3.0,1959.0,6037.0,1957.0,450420.0,5493.28
27624,10957616,2.0,3.0,1392.0,6037.0,1941.0,212775.0,2368.8
27625,11165485,2.0,3.0,1536.0,6037.0,1965.0,399442.0,5504.81
27626,13932698,3.0,3.0,1372.0,6059.0,1997.0,376187.0,4620.94
27627,12711160,3.0,4.0,2612.0,6037.0,1964.0,846228.0,9790.26
27628,14096568,2.0,3.0,1425.0,6059.0,1971.0,84464.0,1182.78
27629,14237495,1.0,2.0,828.0,6059.0,1955.0,440101.0,4894.1
27630,12027137,4.0,3.0,3537.0,6037.0,1961.0,2392541.0,28974.74
27631,17272821,2.0,3.0,1233.0,6111.0,1960.0,293440.0,3113.3
27632,12868014,2.0,3.0,1871.0,6037.0,1957.0,68091.0,1324.01
27633,14500534,3.5,4.0,2643.0,6059.0,1986.0,463429.0,4721.66
27634,12209089,1.0,3.0,1444.0,6037.0,1931.0,42203.0,592.23
27635,14334565,3.0,3.0,2662.0,6059.0,1962.0,847794.0,9479.72
27636,11262362,3.0,3.0,1612.0,6037.0,1994.0,159286.0,2685.25
27637,12890427,1.0,2.0,1292.0,6037.0,1915.0,180374.0,2421.51
27638,11092245,2.0,3.0,2065.0,6037.0,1960.0,326331.0,4049.32
27639,13929979,2.0,3.0,1144.0,6059.0,1953.0,54382.0,915.1
27640,12517023,2.0,3.0,1263.0,6037.0,1952.0,539746.0,6509.65
27641,11176055,3.0,5.0,2197.0,6037.0,1995.0,457701.0,6439.01
27642,11194268,2.0,3.0,1502.0,6037.0,1980.0,211247.0,3315.02
27643,11184247,3.0,3.0,2333.0,6037.0,1990.0,244549.0,4034.26
27644,17117690,2.0,3.0,1352.0,6111.0,1963.0,298261.0,3487.88
27645,11947267,4.0,4.0,2850.0,6037.0,1950.0,1708631.0,20524.5
27646,14267419,2.0,3.0,1248.0,6059.0,1973.0,244903.0,3000.22
27647,11668769,2.0,4.0,1868.0,6037.0,1950.0,2610000.0,31327.83
27648,12772008,1.0,3.0,968.0,6037.0,1954.0,34946.0,791.64
27649,17244030,3.0,4.0,2125.0,6111.0,1961.0,269721.0,3274.34
27650,11437565,1.0,3.0,1280.0,6037.0,1952.0,263966.0,3484.08
27651,10764959,3.0,3.0,1897.0,6037.0,1949.0,258928.0,3291.91
27652,14144012,2.0,3.0,2207.0,6059.0,1959.0,851536.0,9603.86
27653,11451911,2.0,3.0,1325.0,6037.0,1956.0,234319.0,2808.34
27654,14030127,2.0,3.0,1330.0,6059.0,1963.0,66551.0,1252.58
27655,12021875,5.0,3.0,4656.0,6037.0,1978.0,1823166.0,22010.87
27656,14379841,4.0,6.0,3170.0,6059.0,1969.0,445187.0,4533.7
27657,11300636,2.0,2.0,1102.0,6037.0,1989.0,109839.0,2189.9
27658,12217290,1.0,3.0,965.0,6037.0,1937.0,130533.0,1769.28
27659,12480838,2.0,2.0,1480.0,6037.0,1942.0,479332.0,5712.48
27660,12702243,2.0,4.0,2211.0,6037.0,1960.0,895640.0,10408.55
27661,13965650,1.5,4.0,1504.0,6059.0,1959.0,278183.0,3635.72
27662,14379997,3.0,6.0,3246.0,6059.0,1970.0,585528.0,5979.74
27663,11319351,2.0,3.0,1148.0,6037.0,1985.0,153848.0,2601.08
27664,11262256,2.0,3.0,1763.0,6037.0,1990.0,172304.0,2932.25
27665,11878251,3.0,5.0,3591.0,6037.0,1906.0,751732.0,8785.02
27666,12533632,1.0,1.0,440.0,6037.0,1923.0,172958.0,2203.26
27667,11158257,2.0,3.0,1163.0,6037.0,1963.0,339113.0,4773.86
27668,11839411,2.0,2.0,1537.0,6037.0,1960.0,97083.0,1503.91
27669,12644717,1.0,2.0,854.0,6037.0,1941.0,435000.0,5290.32
27670,14163483,4.5,4.0,4526.0,6059.0,2007.0,1498000.0,16883.04
27671,11151177,3.0,3.0,2871.0,6037.0,2004.0,588000.0,10145.7
27672,12126131,2.0,3.0,2135.0,6037.0,1951.0,475621.0,5726.52
27673,12472647,1.0,3.0,1210.0,6037.0,1952.0,275962.0,3608.58
27674,11669413,2.0,4.0,1496.0,6037.0,1947.0,101224.0,1301.41
27675,10934727,2.0,2.0,1593.0,6037.0,1963.0,818070.0,9863.69
27676,11152805,2.0,3.0,1392.0,6037.0,1965.0,67470.0,1393.2
27677,14249032,2.0,4.0,1752.0,6059.0,1972.0,422093.0,4633.46
27678,11317794,3.0,3.0,2605.0,6037.0,2004.0,304000.0,4532.55
27679,12712627,3.0,3.0,1896.0,6037.0,1966.0,133946.0,2205.24
27680,12007114,1.0,4.0,1689.0,6037.0,1919.0,64151.0,835.39
27681,17217799,5.5,5.0,5718.0,6111.0,2001.0,1863856.0,19776.14
27682,11310501,2.0,4.0,1300.0,6037.0,1985.0,97325.0,1332.5
27683,13875722,1.5,3.0,1621.0,6059.0,1952.0,530000.0,6087.6
27684,14098349,2.0,3.0,1527.0,6059.0,1963.0,251844.0,3171.98
27685,12265317,2.0,2.0,1226.0,6037.0,1950.0,36601.0,957.47
27686,12014934,3.0,4.0,3308.0,6037.0,1988.0,1842789.0,22254.11
27687,17234630,2.5,3.0,1912.0,6111.0,1996.0,294603.0,3603.62
27688,10824215,2.0,3.0,1465.0,6037.0,1949.0,445000.0,5504.26
27689,12998577,2.0,3.0,1152.0,6037.0,1962.0,52966.0,1061.31
27690,11934382,1.0,5.0,1472.0,6037.0,1900.0,717618.0,8655.68
27691,10722696,2.0,4.0,1661.0,6037.0,1958.0,80309.0,1183.99
27692,10767659,3.0,4.0,3266.0,6037.0,1980.0,395801.0,4950.68
27693,12180772,1.0,2.0,660.0,6037.0,1921.0,215970.0,2692.67
27694,11987929,3.0,3.0,4047.0,6037.0,1952.0,1002269.0,12517.11
27695,11206160,3.0,4.0,1706.0,6037.0,1988.0,165394.0,2936.45
27696,11832912,1.0,2.0,720.0,6037.0,1931.0,166415.0,2510.13
27697,11688905,3.0,4.0,2873.0,6037.0,1971.0,3075537.0,37651.66
27698,17153773,3.0,5.0,2851.0,6111.0,2006.0,754000.0,14581.14
27699,10824198,1.0,2.0,886.0,6037.0,1949.0,255670.0,3224.92
27700,14497253,2.5,3.0,1522.0,6059.0,1987.0,424168.0,5618.98
27701,11193497,3.0,3.0,2328.0,6037.0,2007.0,295700.0,5490.55
27702,11139392,2.0,2.0,1164.0,6037.0,1955.0,447918.0,5519.5
27703,13864778,2.0,4.0,1137.0,6059.0,1960.0,54305.0,860.46
27704,11880246,4.0,4.0,3009.0,6037.0,1965.0,1863960.0,21686.6
27705,10926216,2.0,3.0,1176.0,6037.0,1951.0,432901.0,5215.19
27706,12283805,2.0,4.0,1966.0,6037.0,1945.0,422000.0,5778.97
27707,12670051,1.0,3.0,1221.0,6037.0,1948.0,501702.0,5823.2
27708,12599096,1.0,3.0,1094.0,6037.0,1912.0,200660.0,2429.33
27709,11714733,2.0,3.0,1520.0,6037.0,1941.0,558386.0,6854.2
27710,14140577,3.0,4.0,2291.0,6059.0,1998.0,410333.0,4791.3
27711,13858222,3.5,3.0,2578.0,6059.0,1994.0,942818.0,10605.18
27712,12170859,1.0,3.0,1069.0,6037.0,1914.0,83293.0,1333.17
27713,12277828,2.0,3.0,2342.0,6037.0,1954.0,252302.0,4469.27
27714,14126896,3.0,4.0,2222.0,6059.0,1988.0,332306.0,3929.24
27715,14502147,2.5,3.0,1904.0,6059.0,1993.0,415409.0,6153.88
27716,14247452,3.0,3.0,3210.0,6059.0,1956.0,307259.0,3752.16
27717,11890530,3.0,3.0,2544.0,6037.0,1928.0,1054496.0,12125.21
27718,14498121,2.5,3.0,1522.0,6059.0,1989.0,231131.0,3037.06
27719,10896675,1.0,2.0,1107.0,6037.0,1942.0,626943.0,7552.06
27720,10993877,3.0,4.0,3316.0,6037.0,2001.0,741473.0,9050.66
27721,11494820,1.0,2.0,1183.0,6037.0,1953.0,400350.0,4492.07
27722,12150225,2.0,3.0,2080.0,6037.0,1976.0,338082.0,3845.86
27723,12487176,1.0,2.0,1082.0,6037.0,1950.0,190261.0,2532.0
27724,14194406,2.0,2.0,2394.0,6059.0,1988.0,485581.0,6278.28
27725,11994753,1.0,4.0,1801.0,6037.0,1923.0,623961.0,7571.3
27726,13006363,2.0,3.0,1439.0,6037.0,1948.0,282511.0,3646.29
27727,12268482,2.0,2.0,1219.0,6037.0,1942.0,34745.0,1120.27
27728,13851105,2.5,3.0,2046.0,6059.0,1968.0,455490.0,5224.08
27729,17230505,2.0,3.0,1664.0,6111.0,1976.0,440098.0,5103.86
27730,10787865,2.0,3.0,1290.0,6037.0,1953.0,456862.0,5641.67
27731,11576429,1.0,2.0,1226.0,6037.0,1940.0,235041.0,3208.48
27732,13096189,2.0,4.0,1305.0,6037.0,1957.0,231514.0,2949.44
27733,12084536,2.0,2.0,1201.0,6037.0,1929.0,544173.0,5990.7
27734,17164567,1.0,3.0,1309.0,6111.0,1951.0,350260.0,4184.44
27735,11447529,2.0,3.0,1220.0,6037.0,1953.0,590000.0,6759.39
27736,14127450,2.0,4.0,1498.0,6059.0,1962.0,506609.0,5822.62
27737,11266460,2.0,4.0,2097.0,6037.0,1986.0,221931.0,2816.14
27738,14165308,3.5,4.0,4830.0,6059.0,1980.0,2233550.0,24371.44
27739,14187432,2.5,3.0,2060.0,6059.0,1963.0,560612.0,6443.0
27740,11041577,2.0,3.0,1224.0,6037.0,1947.0,75542.0,1114.14
27741,14387548,2.5,4.0,3146.0,6059.0,1978.0,388720.0,3951.88
27742,13095053,2.0,3.0,1524.0,6037.0,1971.0,265499.0,3291.47
27743,17295187,3.5,4.0,4300.0,6111.0,1976.0,832448.0,9460.42
27744,11335457,2.0,3.0,1247.0,6037.0,1986.0,193000.0,2322.13
27745,17298158,3.0,5.0,2815.0,6111.0,1988.0,435036.0,5757.56
27746,11084227,2.0,4.0,2007.0,6037.0,1960.0,110747.0,1521.77
27747,14227641,2.5,4.0,1843.0,6059.0,1961.0,545094.0,5979.2
27748,11151230,3.0,3.0,2282.0,6037.0,2006.0,543906.0,8902.43
27749,10975296,2.0,3.0,1084.0,6037.0,1958.0,166111.0,2379.37
27750,14095660,2.0,3.0,1472.0,6059.0,1968.0,626497.0,7317.96
27751,13959347,2.5,4.0,1807.0,6059.0,1954.0,289815.0,3690.94
27752,17266728,2.0,3.0,1046.0,6111.0,1971.0,462324.0,4963.98
27753,11301003,2.0,4.0,1730.0,6037.0,2006.0,215000.0,3549.89
27754,12481550,2.0,3.0,1625.0,6037.0,1944.0,297421.0,3635.96
27755,12105518,5.0,6.0,3498.0,6037.0,1909.0,665748.0,7921.27
27756,12129933,3.0,4.0,2392.0,6037.0,1959.0,711309.0,8334.52
27757,11281029,3.0,4.0,2058.0,6037.0,1988.0,187803.0,3115.61
27758,12184548,1.0,2.0,918.0,6037.0,1910.0,21324.0,324.85
27759,10794404,2.0,3.0,1246.0,6037.0,1956.0,461000.0,5559.26
27760,13861527,3.5,3.0,2700.0,6059.0,1994.0,804974.0,7717.68
27761,12274268,1.0,3.0,900.0,6037.0,1924.0,19203.0,1105.23
27762,14049072,3.5,5.0,3047.0,6059.0,1971.0,175813.0,2182.68
27763,13869039,2.5,2.0,1296.0,6059.0,2001.0,318271.0,3783.34
27764,11857770,2.0,3.0,2735.0,6037.0,1941.0,166319.0,2553.77
27765,17146609,2.0,4.0,2034.0,6111.0,1973.0,292294.0,1994.66
27766,12302642,2.0,2.0,1286.0,6037.0,1941.0,108656.0,1633.39
27767,11065352,2.0,4.0,1680.0,6037.0,1954.0,299753.0,3721.99
27768,12907195,2.0,4.0,1484.0,6037.0,1963.0,289318.0,3647.75
27769,17159521,2.0,4.0,1625.0,6111.0,1965.0,388322.0,4557.48
27770,14280715,3.5,4.0,4804.0,6059.0,1998.0,2925000.0,31137.44
27771,14073055,2.0,4.0,1738.0,6059.0,1974.0,420049.0,4724.4
27772,11437002,2.0,3.0,1238.0,6037.0,1951.0,497000.0,6242.79
27773,10917435,2.0,2.0,1411.0,6037.0,1962.0,580623.0,7176.89
27774,11442947,3.0,3.0,2336.0,6037.0,2003.0,546464.0,6752.4
27775,14439397,3.0,3.0,2564.0,6059.0,1987.0,621892.0,6242.5
27776,13844352,1.0,2.0,842.0,6059.0,1946.0,269000.0,3347.48
27777,10859323,3.0,3.0,2561.0,6037.0,1936.0,1510000.0,18159.81
